timestamp_utc,window,model,actual_price_eur_mwh,predicted_price_eur_mwh,error,absolute_error,squared_error,symmetric_absolute_percentage_error,smape_pct,hour,day_of_week,is_peak_hour,is_evening_peak
2026-03-16 17:00:00+00:00,wf_2026_03,random_forest,165.99,97.62897073864872,-68.36102926135129,68.36102926135129,4673.230321671327,0.5186351275843821,51.86351275843821,17,0,True,True
2026-04-14 09:00:00+00:00,test_2026_q2,random_forest,13.0075,80.83558687848172,67.82808687848171,67.82808687848171,4600.649369594863,1.4455638477944128,144.5563847794413,9,1,True,False
2026-03-17 08:00:00+00:00,wf_2026_03,random_forest,64.7125,129.94233691547217,65.22983691547216,65.22983691547216,4254.931624019095,0.6702102855404294,67.02102855404294,8,1,True,False
2026-01-05 16:00:00+00:00,wf_2026_01,random_forest,209.0,144.42122749435802,-64.57877250564198,64.57877250564198,4170.417858335461,0.3654493136333918,36.54493136333918,16,0,True,False
2026-03-30 17:00:00+00:00,wf_2026_03,random_forest,121.9275,58.61313118126005,-63.31436881873994,63.31436881873994,4008.709298915429,0.7013863683147676,70.13863683147676,17,0,True,True
2026-03-26 17:00:00+00:00,wf_2026_03,random_forest,130.46,68.2985494482519,-62.1614505517481,62.1614505517481,3864.0459346974244,0.6254971242676758,62.54971242676758,17,3,True,True
2026-03-04 18:00:00+00:00,wf_2026_03,random_forest,176.985,116.70734609457877,-60.277653905421246,60.277653905421246,3633.3955603417453,0.41048161252394244,41.048161252394245,18,2,True,True
2026-06-25 17:00:00+00:00,test_2026_q2,random_forest,195.005,135.2874498789405,-59.7175501210595,59.7175501210595,3566.1857924612536,0.36160408839467756,36.160408839467756,17,3,True,True
2026-03-28 17:00:00+00:00,wf_2026_03,random_forest,116.77,59.69368635449483,-57.07631364550517,57.07631364550517,3257.7055793600794,0.6468901882832205,64.68901882832205,17,5,True,True
2026-04-25 13:00:00+00:00,test_2026_q2,random_forest,-132.905,-76.22324418654681,56.681755813453194,56.681755813453194,3212.821442095935,0.5420765237515395,54.20765237515395,13,5,True,False
2026-04-20 06:00:00+00:00,test_2026_q2,random_forest,33.45,89.70086823132596,56.25086823132595,56.25086823132595,3164.1601767779953,0.9135277572816557,91.35277572816557,6,0,False,False
2026-04-26 11:00:00+00:00,test_2026_q2,ridge,-412.55,-231.29739171027833,181.25260828972168,181.25260828972168,32852.50801182728,0.5630297198479065,56.30297198479065,11,6,True,False
